722	1	3-16-11-30	Summit 's `` Red '' starring Bruce Willis and Morgan Freeman had a solid debut last weekend , despite being overshadowed by the antics of Johnny Knoxville , and should hold up well this weekend with a gross of just over $ 10 million . 
723	1	10-21-18-4	Why did n't uber-rich folks like George Soros , John Kerry , Al Gore , et al simply create a private foundation for this and raise billions in Hollywood money ! 
724	1	4-9-5-24	Conservative French President Nicolas Sarkozy won European Union backing Tuesday for the former finance minister , widely known by his initials DSK , to succeed Spaniard Rodrigo de Rato as head of the International Monetary Fund , a post traditionally reserved for a European . 
725	1	12-24-23-26	Medical device manufacturers with operations or headquarters in upstate New York include GE , Welch Allyn , Covidien and Navilyst Medical , which makes products for treating and diagnosing vascular disease . 
727	1	27-32-29-36	Senate Banking Committee Chairman Christopher Dodd , a Connecticut Democrat who holds White House aspirations , as well as other senators on the panel said they thought Bernanke was doing a good job thus far in managing the world 's largest economy . 
728	1	4-7-5-12	During the evening , DeGeneres made humorous passes through the hall to speak to some of the luminaries , including soon-to-be - winner Martin Scorsese -LRB- to whom she gave a script she described as a cross between `` Goodfellas '' and `` Big Momma 's House '' -RRB- and Clint Eastwood -LRB- with whom she posed in a snapshot taken by nearby Steven Spielberg , for her to post , she said , on her MySpace social networking page -RRB- . 
729	1	7-11-9-13	Ontario Attorney General Chris Bentley said the government would do its utmost to make reparations . 
730	1	4-8-6-18	However , NEC said it now expected higher sales in its mobile and personal solutions business than previously estimated . 
731	1	12-17-15-21	He applauded Gilchrist and Simcox as `` two good men who understand we must never surrender our right as citizens to do our patriotic duty and defend our country ... and stop this invasion ourselves . '' 
733	1	11-16-13-18	New York-based Citigroup , the largest US financial institution , said it has reached a definitive agreement to purchase Old Lane Partners , which it described as `` the highly regarded manager of a global , multi-strategy hedge fund and a private equity fund '' with assets of $ 45 billion -LRB- euro3 33 billion -RRB- . 
734	1	1-19-15-23	Kenny Chesney , the US Country Music Association 's reigning entertainer of the year , dominated the CMA Award nominations on Wednesday , receiving seven , including album of the year . 
735	1	5-8-6-1	By donating to Wikipedia , you support a system that hates free speech of opponents and critics as much as the KGB or the Nazis did . 
736	1	18-75-74-78	com > To : played1...@cs.com Date : Wed , 28 Nov 2007 19:58:25 -0800 Local : Wed , Nov 28 2007 10:58 pm Subject : Google Alert - Holy Spirit Google News Alert for : Holy Spirit Sam Carchidi | Spirit , Moorestown stake claims to No. 1 Philadelphia Inquirer - Philadelphia , PA , USA ... which has won four Group 3 titles but has never captured a Group 4 crown , has won 10 straight since opening its season with a 19-0 loss to Holy Spirit . 
737	1	8-17-14-21	During the past two years , the state Department of Conservation and Recreation has spent more than $ 1 million to construct four new playgrounds and upgrade a skating rink in this section . 
739	1	25-30-27-37	MEXICO CITY 2007-12-11 02:09:17 UTC -------- The Miami-based Inter American Press Association , or IAPA , said authorities need to `` bring the masterminds and those who carried out the murder to justice , in order to break the vicious cycle of impunity surrounding crimes against journalists . '' 
740	1	2-7-4-16	Southern California voters are sending an outspoken critic of President George W. Bush to Congress to fill the seat left vacant by the death of Democratic Rep. Juanita Millender-McDonald . 
741	1	0-12-3-18	He was Republican chairman of Montgomery County and served in the state Senate between 1962 and 1967 before going to Congress . 
742	1	3-21-20-25	French actress Juliette Binoche , who is working on a new film with celebrated Iranian director Abbas Kiarostami , is visiting Iran in order to deepen her knowledge of the country , the ISNA agency reported Wednesday . 
743	1	3-5-4-13	Interior Minister Rehman Malik held talks in Karachi on Monday on how to end the violence , which has killed supporters of local coalition partners the Muttahida Qaumi Movement -LRB- MQM -RRB- and the Awami National Party -LRB- ANP -RRB- . 
744	1	4-21-20-25	In any case , MBIA argues , Merrill knew that MBIA could not afford to do much research , and took advantage of it by lying about things that it knew no one would check . 
745	1	15-20-17-22	This follows a report by a European parliamentary enquiry commission this week which found that Berlin had turned down an offer to bring Kurnaz home . 
746	1	12-15-13-20	He fell into a coma , '' he said , adding that Yoadimnadji received medical attention in Chad before being evacuated on an ambulance plane . 
747	1	11-22-20-33	Thiel and three fellow managing partners -- Ken Howery , Luke Nosek and Sean Parker , all of whom personally experienced the highs and lows of starting and running their own companies before joining Founders Fund -- say they are trying to bring back a key element of Silicon Valley 's early days : veteran entrepreneurs , not professional money managers , seeding new ventures . 
748	1	6-8-7-10	`` Throughout his life , Congressman Mitchell dedicated himself to opening the doors to opportunity for all Americans , '' said Rep. Elijah E. Cummings , a Democrat who now holds the 7th District seat . 
749	1	6-10-8-15	Alexei Mishin said he hoped the ISU would reconsider the ban later this year , adding that Plushenko , 27 , had decided not to lodge an appeal with the Court of Arbitration for Sport -LRB- CAS -RRB- in Lausanne . 
750	1	22-34-25-27	`` It 's fun to take some jabs at people in the media , calling out hypocrisy and gaffes , '' says Abrams , who reveled in doing a `` Beat the Press '' segment when he was an MSNBC host . 
751	1	0-5-2-15	Bush has welcomed Saturday 's approval by the Nuclear Suppliers Group -LRB- NSG -RRB- to lift nuclear trade embargo against India , a move that will pave the way for the Congress approval of the U.S.-Indian civilian nuclear cooperation deal . 
752	1	5-8-6-17	Despite being dead , Roy Scheider donates $ 50 to Obama campaign ; died Feb. 10 , donated Mar. 10 
754	1	3-14-13-18	`` The APA troika -LRB- including Iran , Indonesia and Syria -RRB- has held consultations on ways to stop Israeli war crimes in Gaza , '' Larijani told Iranian parliamentarians who had participated in a rally at Tehran 's Palestine Square to condemn the Israeli assault . 
